ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,2645,15.06.2022,A(E),"Rechtsabbiegen bei Rot für alle Lenker von Fahrzeugen – mit Ausnahme der Lenker von Lastkraftfahrzeugen oder Bussen mit einem höchsten zulässigen Gesamtgewicht von jeweils mehr als 7,5 t",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2645,ANTR,SELBST,"[""F""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2645/imfname_1452663.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2645/fname_1453365.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2645/fnameorig_1453365.html', 'type': 'HTML'}]"
A,2649,15.06.2022,A(E),Vereinfachung der Photovoltaik-Förderung für Private,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2649,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT""]","[""Energie""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2649/imfname_1452770.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2649/fname_1454471.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2649/fnameorig_1454471.html', 'type': 'HTML'}]"
A,2657,15.06.2022,A(E),besorgniserregende Entwicklungen in Afghanistan,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2657,ANTR,SELBST,"[""S""]","[""Außenpolitik"",""Frauen und Gleichbehandlung"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""AUSSENPOLITIK"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""Internationale Beziehungen"",""Menschenrechte""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2657/imfname_1452920.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2657/fname_1453389.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2657/fnameorig_1453389.html', 'type': 'HTML'}]"
A,2666,23.06.2022,A,"Ausfuhrförderungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2666,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2666/imfname_1454869.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2666/fname_1455149.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2666/fnameorig_1455149.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2666/fname_1455410.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2666/fnameorig_1455410.html', 'type': 'HTML'}]"
A,2671,23.06.2022,A(E),Aktion 60 plus für den österreichischen Arbeitsmarkt,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2671,ANTR,SELBST,"[""F""]","[""Arbeit"",""Soziales""]","[""ARBEITSMARKT"",""PENSIONSSYSTEM""]","[""Altersversorgungssystem"",""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2671/imfname_1454998.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2671/fname_1455135.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2671/fnameorig_1455135.html', 'type': 'HTML'}]"
A,2674,23.06.2022,A(E),Kostenlawine stoppen – Entlastung für Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2674,ANTR,SELBST,"[""F""]","[""Außenpolitik"",""Budget und Finanzen"",""Klima, Umwelt und Energie"",""Soziales"",""Wirtschaft""]","[""AUSSENPOLITIK"",""ENERGIEWIRTSCHAFT"",""PREISE"",""SOZIALPOLITIK"",""STEUERN UND GEBÜHREN"",""WIRTSCHAFTSPOLITIK""]","[""Energie"",""Internationale Beziehungen"",""Preis"",""Sozialpolitik"",""Steuerwesen"",""Wirtschaft""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2674/imfname_1455111.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2674/fname_1455161.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2674/fnameorig_1455161.html', 'type': 'HTML'}]"
A,2678,23.06.2022,A,"Familienlastenausgleichsgesetz, Einkommensteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2678,ANTR,SELBST,"[""G"",""V""]","[""Budget und Finanzen"",""Familie und Generationen""]","[""FAMILIENLASTENAUSGLEICH"",""STEUERN UND GEBÜHREN""]","[""Familienleistungsausgleich"",""Steuerwesen""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2678/imfname_1455191.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2678/fname_1455377.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2678/fnameorig_1455377.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2678/fname_1455401.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2678/fnameorig_1455401.html', 'type': 'HTML'}]"
A,2680,23.06.2022,A,Unternehmens-Energiekostenzuschussgesetz – UEZG,A,Selbständiger Antrag,/gegenstand/XXVII/A/2680,ANTR,SELBST,"[""V"",""G""]","[""Budget und Finanzen"",""Klima, Umwelt und Energie"",""Wirtschaft""]","[""BUNDESHAUSHALT III"",""ENERGIEWIRTSCHAFT"",""WIRTSCHAFTSPOLITIK""]","[""Energie"",""Öffentliche Finanzen und Haushaltspolitik"",""Wirtschaft""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2680/imfname_1455202.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2680/fname_1455409.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2680/fnameorig_1455409.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2680/fname_1455434.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2680/fnameorig_1455434.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung nicht angeboten', 'link': '/services/hilfe/website-funktionen/textgegenueberstellung#warum_wird_keine_textgegenuberstellung_angeboten?', 'type': 'DEFAULT'}]"
A,2685,06.07.2022,A(E),bundesweite freiwillige und kostenlose Antikörpertests zur Schaffung einer umfassenden Datenlage zu Covid-19,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2685,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Innovation, Technologie und Forschung""]","[""GESUNDHEIT"",""STATISTIK""]","[""Gesundheit"",""Statistik""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2685/imfname_1458320.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2685/fname_1458962.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2685/fnameorig_1458962.html', 'type': 'HTML'}]"
A,2693,06.07.2022,A(E),Selbstverwaltung von Volksgruppen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2693,ANTR,SELBST,"[""N""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2693/imfname_1458364.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2693/fname_1459716.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2693/fnameorig_1459716.html', 'type': 'HTML'}]"
A,2697,06.07.2022,A(E),Reform des Primärversorgungsgesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2697,ANTR,SELBST,"[""N""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2697/imfname_1458428.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2697/fname_1458470.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2697/fnameorig_1458470.html', 'type': 'HTML'}]"
A,2701,06.07.2022,A(E),Erweiterung der Gewaltschutzlandkarte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2701,ANTR,SELBST,"[""N""]","[""Frauen und Gleichbehandlung"",""Inneres und Recht""]","[""SICHERHEITSWESEN"",""OPFERFÜRSORGE UND OPFERSCHUTZ"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""öffentliche Sicherheit"",""Opferhilfe""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2701/imfname_1458445.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2701/fname_1458466.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2701/fnameorig_1458466.html', 'type': 'HTML'}]"
A,2702,06.07.2022,A(E),Einheitliche Richtlinien bei Sexualdelikten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2702,ANTR,SELBST,"[""N""]","[""Frauen und Gleichbehandlung"",""Inneres und Recht""]","[""SICHERHEITSWESEN"",""OPFERFÜRSORGE UND OPFERSCHUTZ"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""öffentliche Sicherheit"",""Opferhilfe""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2702/imfname_1458448.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2702/fname_1458462.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2702/fnameorig_1458462.html', 'type': 'HTML'}]"
A,2710,07.07.2022,A,"Verwaltungsstrafgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2710,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""VERWALTUNGSVERFAHREN""]","[""Verwaltungsrecht""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2710/imfname_1459152.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2710/fname_1461072.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2710/fnameorig_1461072.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2710/fname_1462207.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2710/fnameorig_1462207.html', 'type': 'HTML'}]"
A,2717,08.07.2022,A,"Bundespflegegeldgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2717,ANTR,SELBST,"[""V"",""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2717/imfname_1459682.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2717/fname_1460624.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2717/fnameorig_1460624.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2717/fname_1461995.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2717/fnameorig_1461995.html', 'type': 'HTML'}]"
A,2723,08.07.2022,A(E),"Einführung eines nationalen Gedenktages zum Gedenken an die während des Nationalsozialismus ermordeten Roma und Romnja, Sinti und Sintizze",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2723,ANTR,SELBST,"[""G"",""V""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2723/imfname_1459852.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2723/fname_1460784.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2723/fnameorig_1460784.html', 'type': 'HTML'}]"
A,2724,08.07.2022,A(E),Stärkung der Sprachkompetenz im Bereich der Volksgruppensprachen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2724,ANTR,SELBST,"[""G"",""V""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2724/imfname_1459856.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2724/fname_1460785.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2724/fnameorig_1460785.html', 'type': 'HTML'}]"
A,2727,08.07.2022,A(E),Soforthilfe für Kärnten – Unwetterkatastrophe im Gegendtal,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2727,ANTR,SELBST,"[""S"",""F""]","[""Budget und Finanzen"",""Inneres und Recht""]","[""BUNDESHAUSHALT III"",""ZIVILSCHUTZ""]","[""Öffentliche Finanzen und Haushaltspolitik"",""Zivilschutz""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2727/imfname_1459871.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2727/fname_1460415.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2727/fnameorig_1460415.html', 'type': 'HTML'}]"
A,2731,08.07.2022,A(E),Erhöhung der finanziellen Mittel für Nahrungsmittelhilfe im Rahmen der Food Assistance Convention,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2731,ANTR,SELBST,"[""S""]","[""Außenpolitik"",""Gesundheit und Ernährung""]","[""LEBENSMITTEL"",""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Agrarerzeugnisse und Lebensmittel"",""Politik der Zusammenarbeit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2731/imfname_1460125.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2731/fname_1461070.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (textinterpretierte Version)', 'link': '/dokument/XXVII/A/2731/fnameorig_1461070.html', 'type': 'HTML'}]"
A,2771,21.09.2022,A(E),Entlastung der Unternehmer:innen: Betriebsaufgabe ermöglichen!,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2771,ANTR,SELBST,"[""N""]","[""Wirtschaft""]","[""FREMDENVERKEHR"",""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Tourismus"",""Unternehmen und Wettbewerb""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2771/imfname_1469175.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2771/fname_1470400.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2771/fnameorig_1470400.html', 'type': 'HTML'}]"
A,2780,21.09.2022,A(E),Nachhaltigkeit im Tourismus,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2780,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""FREMDENVERKEHR""]","[""Tourismus""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2780/imfname_1469330.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2780/fname_1469534.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2780/fnameorig_1469534.html', 'type': 'HTML'}]"
A,2784,21.09.2022,A(E),"umgehendes Aussetzen des ""Merit-Order-Prinzips"" zur Strompreisfestsetzung",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2784,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Europäische Union"",""Klima, Umwelt und Energie"",""Wirtschaft""]","[""ELEKTRIZITÄT"",""EUROPÄISCHE INTEGRATION"",""PREISE""]","[""Elektrizitätsindustrie"",""Europäische Union"",""Preis""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2784/imfname_1469348.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2784/fname_1470291.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2784/fnameorig_1470291.html', 'type': 'HTML'}]"
A,2801,21.09.2022,A(E),keine Altersdiskriminierung durch Banken,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2801,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Frauen und Gleichbehandlung""]","[""KREDITWESEN"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Finanzwesen"",""Frau"",""Gleichbehandlung""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2801/imfname_1469491.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2801/fname_1470808.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2801/fnameorig_1470808.html', 'type': 'HTML'}]"
A,2802,21.09.2022,A(E),Erhöhung der monatlichen Bezüge für Grundwehrdiener auf Höhe der Mindestsicherung bzw. Sozialhilfe-Neu,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2802,ANTR,SELBST,"[""F""]","[""Arbeit"",""Landesverteidigung"",""Wirtschaft""]","[""LANDESVERTEIDIGUNG"",""LÖHNE UND GEHÄLTER""]","[""Einkommen"",""Verteidigung"",""Verwaltung und Entlohnung des Personals""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2802/imfname_1469508.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2802/fname_1470284.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2802/fnameorig_1470284.html', 'type': 'HTML'}]"
A,2830,21.09.2022,A,"Gewerbliches Sozialversicherungsgesetz, Bauern-Sozialversicherungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2830,ANTR,SELBST,"[""V"",""G""]","[""Inneres und Recht"",""Soziales""]","[""ÖFFENTLICHER DIENST"",""SOZIALVERSICHERUNG II"",""SOZIALVERSICHERUNG III""]","[""öffentliche Verwaltung"",""öffentlicher Dienst"",""soziale Sicherheit""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2830/imfname_1470241.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2830/fname_1470296.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2830/fnameorig_1470296.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2830/fname_1470458.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2830/fnameorig_1470458.html', 'type': 'HTML'}]"
A,2863,12.10.2022,A(E),Sicherung der Rohstoffversorgung in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2863,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""BERGBAU""]","[""Bergbau""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2863/imfname_1474955.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2863/fname_1475045.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2863/fnameorig_1475045.html', 'type': 'HTML'}]"
A,2864,12.10.2022,A,"Epidemiegesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2864,ANTR,SELBST,"[""V"",""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2864/imfname_1475038.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2864/fname_1475044.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2864/fnameorig_1475044.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2864/fname_1475337.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2864/fnameorig_1475337.html', 'type': 'HTML'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2864/fname_1475695.pdf', 'type': 'PDF'}, {'title': 'Textgegenüberstellung (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2864/fnameorig_1475695.html', 'type': 'HTML'}]"
A,2883,13.10.2022,A(E),Mehr Stipendien und Forschungsplätze für Wissenschafter*innen aus Ländern des globalen Südens,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2883,ANTR,SELBST,"[""S""]","[""Budget und Finanzen"",""Innovation, Technologie und Forschung""]","[""BUNDESHAUSHALT III"",""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Öffentliche Finanzen und Haushaltspolitik"",""Wissenschaften""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2883/imfname_1475408.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2883/fname_1475773.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2883/fnameorig_1475773.html', 'type': 'HTML'}]"
A,2890,13.10.2022,A(E),Stopp für toxische Covid-19 Antigen-Tests in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXVII/A/2890,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Selbständiger Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2890/imfname_1475443.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2890/fname_1475717.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2890/fnameorig_1475717.html', 'type': 'HTML'}]"
A,2894,13.10.2022,A,"Strafgesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XXVII/A/2894,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Selbständiger Antrag (gescanntes Original)', 'link': '/dokument/XXVII/A/2894/imfname_1475571.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2894/fname_1475601.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (elektr. übermittelte Version)', 'link': '/dokument/XXVII/A/2894/fnameorig_1475601.html', 'type': 'HTML'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2894/fname_1476566.pdf', 'type': 'PDF'}, {'title': 'Gesetzestext (Arbeitsdokument ParlDion)', 'link': '/dokument/XXVII/A/2894/fnameorig_1476566.html', 'type': 'HTML'}]"
